t,ResidualInf,NewtonSteps,GridL2Indicator,FDH1Indicator,FDH2Indicator,JacobianSigmaMin,JacobianCond,HessianLambdaMin,HessianLambdaMax,HessianPSDRatio,HessianIndefRatio
1,0,0,0.0350470428251621,0.208605185332526,1.99514687099754,2.21963356307721e-05,17414.6961785284,-2.72452205432898,5.77220521561783,0.740234375,0.259765625
0.1,8.88178419700125e-16,17,0.000190619619381121,0.0177236044984772,1.65865808584659,0.339556192023416,515.307633608033,-22.516933255229,6.48452233056267,0.9267578125,0.0634765625
0.001,1.33226762955019e-15,2,0.000185823434584958,0.0177233259818328,1.65865932695226,0.37664634505491,515.645195368465,-22.5170284006663,6.48424289991244,0.9267578125,0.0634765625
1e-05,2.66453525910038e-15,2,0.000185823387334359,0.0177233329416512,1.65865934054837,0.377017252755485,515.64822740816,-22.5170292593306,6.48424038964272,0.9267578125,0.0634765625
1e-07,2.22044604925031e-15,1,0.000185823390782656,0.0177233330120295,1.65865934068441,0.377020961833058,515.64825769768,-22.5170292679088,6.48424036456552,0.9267578125,0.0634765625
1e-09,1.77635683940025e-15,1,0.00018582339081753,0.0177233330127333,1.65865934068576,0.377020998923839,515.648258000564,-22.5170292679946,6.48424036431474,0.9267578125,0.0634765625
1e-11,2.22044604925031e-15,1,0.000185823390817878,0.0177233330127403,1.65865934068577,0.37702099929475,515.648258003589,-22.5170292679955,6.48424036431226,0.9267578125,0.0634765625
1e-13,8.88178419700125e-16,1,0.000185823390817883,0.0177233330127405,1.65865934068579,0.377020999298456,515.648258003623,-22.5170292679955,6.48424036431222,0.9267578125,0.0634765625
0,1.77635683940025e-15,0,0.000185823390817883,0.0177233330127405,1.65865934068579,0.377020999298494,515.648258003622,-22.5170292679955,6.48424036431222,0.9267578125,0.0634765625
