t,ResidualInf,NewtonSteps,GridL2Indicator,FDH1Indicator,FDH2Indicator,ContL2Indicator,ContH1Indicator,JacobianSigmaMin,JacobianCond,HessianLambdaMin,HessianLambdaMax,HessianPSDRatio,HessianIndefRatio
1,0,0,0.000446418822246872,0.00218311653807518,0.0134275461987974,0.000446418823843656,0.00215336735409584,8.08368478734583e-07,478176.044038275,0.160191857928525,0.290292768066096,1,0
0.1,5.55111512312578e-17,3,2.87783314641141e-06,1.28623731716443e-05,5.72190919041725e-05,2.87783314606082e-06,1.27869988385732e-05,0.127472136557865,450.569272165374,0.160208590830228,0.290163369623378,1,0
0.001,1.11022302462516e-16,2,2.57573967533057e-08,1.15123152697474e-07,5.1213854051573e-07,2.57573967517303e-08,1.14447535936546e-07,0.14149444708488,450.566543914523,0.160194522296607,0.290163386288594,1,0
1e-05,1.66533453693773e-16,2,2.57369850350845e-10,1.15048839273138e-09,5.13773435260539e-09,2.57369852290509e-10,1.14357324951239e-09,0.141634670176215,450.566519779379,0.160194396781038,0.290163386436116,1,0
1e-07,7.63278249718807e-17,1,2.64076040520107e-12,1.26392220881834e-11,4.99149100933128e-10,2.64076584101855e-12,1.2458537389044e-11,0.141636072407127,450.566519538307,0.160194395527235,0.290163386437591,1,0
1e-09,5.55111512312578e-17,1,1.20632251618176e-13,4.12420235087082e-12,4.96760318767446e-10,1.20731148528177e-13,4.22963749178184e-12,0.141636086429437,450.566519535895,0.160194395514697,0.290163386437605,1,0
1e-11,8.32667268468867e-17,1,1.02458030005125e-13,4.10985213460904e-12,4.96763800684869e-10,1.02574987070417e-13,4.22023792082758e-12,0.14163608656966,450.566519535872,0.160194395514572,0.290163386437605,1,0
1e-13,1.41553435639707e-15,0,1.02458030005125e-13,4.10985213460904e-12,4.96763800684869e-10,1.02574987070417e-13,4.22023792082758e-12,0.141636086571062,450.566519535871,0.160194395514572,0.290163386437605,1,0
1e-29,1.41553435639707e-15,0,1.02458030005125e-13,4.10985213460904e-12,4.96763800684869e-10,1.02574987070417e-13,4.22023792082758e-12,0.141636086571076,450.566519535872,0.160194395514572,0.290163386437605,1,0
