t,ResidualInf,NewtonSteps,QuadL2Indicator,QuadH1Indicator,QuadH2Indicator,JacobianSigmaMin,JacobianCond,HessianLambdaMin,HessianLambdaMax,HessianPSDRatio,HessianIndefRatio
1,0,0,0.00579627923360734,0.0316142574133607,0.282747205746689,6.76427114401531e-05,5714.47289821501,-0.0638965108831941,2.67376150959454,0.998520710059172,0.0014792899408284
0.1,7.79353681011578e-12,3,1.62245366549168e-05,7.24129621441429e-05,0.000330446838639908,0.592067440310134,102.799906116735,0.249937376749141,2.02477891086055,1,0
0.001,1.94289029309402e-16,2,1.45704085539867e-07,6.50330794218111e-07,2.96805912055672e-06,0.657209956742659,102.796559245029,0.25000164756957,2.02478601258512,1,0
1e-05,6.13953332617712e-13,1,1.45582573192908e-09,6.49787384329036e-09,2.96390778511576e-08,0.657861381755086,102.796529226337,0.250001063594729,2.0247860761902,1,0
1e-07,2.22044604925031e-16,1,1.47637152177824e-11,6.61527804803792e-11,6.63347752676512e-10,0.657867896006169,102.796528926292,0.250001057763862,2.02478607682556,1,0
1e-09,4.44089209850063e-16,1,3.88931250343512e-13,6.25913452575682e-12,5.65820367548008e-10,0.657867961148673,102.796528923293,0.250001057705537,2.02478607683191,1,0
1e-11,1.55897517117864e-12,0,3.88931250343512e-13,6.25913452575682e-12,5.65820367548008e-10,0.657867961800056,102.796528923301,0.250001057705537,2.02478607683191,1,0
1e-13,1.57462931582586e-12,0,3.88931250343512e-13,6.25913452575682e-12,5.65820367548008e-10,0.657867961806569,102.796528923301,0.250001057705537,2.02478607683191,1,0
