t,ResidualInf,AuxResidualInf,MAResidualInf,LapTermInf,CubicTermInf,DetTermInf,NewtonSteps,GridL2Indicator,FDH1Indicator,FDH2Indicator,JacobianSigmaMin,JacobianCond,AuxJacobianSigmaMin,HessianLambdaMin,HessianLambdaMax,HessianPSDRatio,HessianIndefRatio,DetPositiveRatio,SolutionMin,SolutionMax
1,1.38777878078145e-16,1.38777878078145e-16,0.189642612782433,0.173295134678076,0.0200347414435417,0,21,0.0437018441722751,0.203475868561202,1.11661197362958,0.0464520828408439,3431.20239275606,0.0464520828408439,-1.51929979038947,1.53785886267919,0.357421875,0.642578125,0.357421875,0.00152784862806491,0.99879717389511
0.1,1.345784594875e-12,0.230690642182361,0.0256322935743226,0.0408814091288279,0.0015206427015699,0.150927824292565,3,0.00493825049701214,0.0225937418380335,0.114080409143006,0.0516201598265561,2665.66561217121,0.046452082842628,0.142783591739439,0.363308856433041,1,0,1,0.00152064592180502,0.99878477368623
0.001,2.70157170187424e-12,0.259660509135674,0.00025992042821793,0.000438301051997788,1.4689333259503e-05,0.192876885737706,3,4.88732547050072e-05,0.00022372276993054,0.00113932247700095,0.0490026673324747,2866.24500257831,0.0464520828427397,0.160448956058916,0.29019900988344,1,0,1,0.00152017845505397,0.998784044791718
1e-05,6.65282038443335e-15,0.259947341378158,2.59949940212278e-06,4.38592906815778e-06,1.46843106839979e-07,0.193325343349449,2,4.88671477692029e-07,2.23696470099776e-06,1.1393081354551e-05,0.0489720604734541,2868.72202708806,0.0464520828427414,0.160626090634235,0.290160272983033,1,0,1,0.00152017237802639,0.998784034272829
1e-07,5.99996314539813e-12,0.259950209363358,2.59890235720928e-08,4.385958250113e-08,1.4684260473675e-09,0.193329830799609,1,4.88546514700551e-09,2.23644401985836e-08,1.13923948872217e-07,0.0489717554921052,2868.74675949347,0.0464520828427413,0.160627861945978,0.290162957332253,1,0,1,0.00152017231704817,0.998784034166988
1e-09,7.04175609816464e-16,0.259950238036112,2.59949534120452e-10,4.38595854186031e-10,1.46842599716984e-11,0.193329875668338,1,4.88586449248137e-11,2.23640495521874e-10,1.13915211328164e-09,0.0489717524535856,2868.74700611986,0.0464520828427414,0.160627879649552,0.290162984176325,1,0,1,0.0015201723164362,0.998784034165924
1e-11,2.41562708224749e-17,0.259950238322908,2.59950394543296e-12,4.38595854477848e-12,1.46842599666774e-13,0.193329876117084,1,4.8046872214612e-13,2.22228850254134e-12,4.64441013370918e-11,0.0489717524230891,2868.74700859303,0.0464520828427411,0.160627879826681,0.290162984444762,1,0,1,0.0015201723164301,0.998784034165913
1e-13,2.57350892160041e-12,0.259950238322908,2.59950394543296e-12,4.38595854477848e-14,1.46842599666774e-15,0.193329876118998,0,4.8046872214612e-13,2.22228850254134e-12,4.64441013370918e-11,0.0489717524231143,2868.74700858796,0.0464520828427411,0.160627879826681,0.290162984444762,1,0,1,0.0015201723164301,0.998784034165913
0,2.59950394543296e-12,0.259950238322908,2.59950394543296e-12,0,0,0.193329876119018,0,4.8046872214612e-13,2.22228850254134e-12,4.64441013370918e-11,0.0489717524231147,2868.7470085879,0.0464520828427411,0.160627879826681,0.290162984444762,1,0,1,0.0015201723164301,0.998784034165913
