t,ResidualInf,NewtonSteps,QuadL2Indicator,QuadH1Indicator,QuadH2Indicator,JacobianSigmaMin,JacobianCond,HessianLambdaMin,HessianLambdaMax,HessianPSDRatio,HessianIndefRatio
1,0,0,0.00579627919383798,0.0316142804811101,0.283106303369159,1.21256376654277e-06,318781.124714489,-0.390991909270065,3.01193853638814,0.995541838134431,0.00445816186556927
0.1,1.92715193677416e-11,3,1.62245365666755e-05,7.24129617588617e-05,0.0003304469977727,0.147712663427928,913.532913204111,0.249934376389037,2.0354054869632,1,0
0.001,2.65629532258949e-16,2,1.45703999870572e-07,6.50330423624753e-07,2.96803153517871e-06,0.163962639753634,913.507918188037,0.249999588800099,2.03540715712655,1,0
1e-05,6.13509243407862e-13,1,1.45574006295369e-09,6.49750423179293e-09,2.9799345946112e-08,0.164125139466372,913.507693935777,0.2500000650373,2.03540717249186,1,0
1e-07,5.55111512312578e-16,1,1.46777532176388e-11,6.57910268052157e-11,3.97127464879497e-09,0.164126764463717,913.507691694242,0.250000059209862,2.03540717264535,1,0
1e-09,1.90819582357449e-16,1,2.96792894332657e-13,6.23342716626236e-12,3.54804385439421e-09,0.164126780713691,913.507691671824,0.250000059151574,2.03540717264688,1,0
1e-11,1.55853108196879e-12,0,2.96792894332657e-13,6.23342716626236e-12,3.54804385439421e-09,0.164126780876177,913.507691671851,0.250000059151574,2.03540717264688,1,0
1e-13,1.57418522661601e-12,0,2.96792894332657e-13,6.23342716626236e-12,3.54804385439421e-09,0.164126780877802,913.507691671849,0.250000059151574,2.03540717264688,1,0
1e-27,1.57429624891847e-12,0,2.96792894332657e-13,6.23342716626236e-12,3.54804385439421e-09,0.164126780877819,913.507691671848,0.250000059151574,2.03540717264688,1,0
