t,ResidualInf,NewtonSteps,QuadL2Indicator,QuadH1Indicator,QuadH2Indicator,JacobianSigmaMin,JacobianCond,HessianLambdaMin,HessianLambdaMax,HessianPSDRatio,HessianIndefRatio
1,0,0,0.00579627920150856,0.031614272931646,0.282911642039947,3.14728340393747e-05,12281.7805604335,-0.127292081833207,2.74046672262791,0.996666666666667,0.00333333333333333
0.1,9.95362092134825e-12,3,1.62245364467161e-05,7.24129612202998e-05,0.000330447000299014,0.453273193591573,157.091170290612,0.249936016595906,2.02818148616818,1,0
0.001,2.22044604925031e-16,2,1.45703878600581e-07,6.50329887881688e-07,2.96807972411289e-06,0.503141864532251,157.086194324335,0.250001192927237,2.02818692548997,1,0
1e-05,6.13620265710324e-13,1,1.45561876304302e-09,6.4969670237129e-09,2.96558867202933e-08,0.503640551108619,157.086149692279,0.250000609054659,2.02818697379776,1,0
1e-07,3.33066907387547e-16,1,1.4555883718285e-11,6.49721709572089e-11,9.66403439387871e-10,0.503645537975111,157.086149246166,0.250000603225081,2.02818697428031,1,0
1e-09,1.66533453693773e-16,1,1.47001470313993e-13,7.57529073199644e-13,2.47548034080625e-10,0.503645587843767,157.086149241707,0.250000603166748,2.02818697428513,1,0
1e-11,1.55864210427126e-12,0,1.47001470313993e-13,7.57529073199644e-13,2.47548034080625e-10,0.503645588342416,157.086149241719,0.250000603166748,2.02818697428513,1,0
1e-13,1.57429624891847e-12,0,1.47001470313993e-13,7.57529073199644e-13,2.47548034080625e-10,0.503645588347403,157.086149241719,0.250000603166748,2.02818697428513,1,0
1e-15,1.57440727122093e-12,0,1.47001470313993e-13,7.57529073199644e-13,2.47548034080625e-10,0.503645588347453,157.086149241719,0.250000603166748,2.02818697428513,1,0
