t,ResidualInf,NewtonSteps,QuadL2Indicator,QuadH1Indicator,QuadH2Indicator,JacobianSigmaMin,JacobianCond,HessianLambdaMin,HessianLambdaMax,HessianPSDRatio,HessianIndefRatio
1,0,0,0.00579627919447388,0.0316142793463306,0.283042596291761,8.66125669047738e-06,44628.9095335929,-0.232782157930052,2.84996945983954,0.99584487534626,0.00415512465373961
0.1,1.21970376126497e-11,3,1.62245364362357e-05,7.24129611841151e-05,0.000330447056791906,0.289931660304865,317.989629325027,0.249934920399792,2.032094096956,1,0
0.001,3.33066907387547e-16,2,1.45703869224704e-07,6.50329847095945e-07,2.96810251884457e-06,0.321828073274574,317.98002771684,0.250000122893278,2.03209755608538,1,0
1e-05,6.13509243407862e-13,1,1.45560937809683e-09,6.49692413569733e-09,2.96860446692127e-08,0.322147037307769,317.979941586864,0.250000243571507,2.03209758664064,1,0
1e-07,4.9960036108132e-16,1,1.45465270385407e-11,6.50133089623856e-11,8.96041228581048e-10,0.322150226948551,317.979940725961,0.25000023774313,2.03209758694586,1,0
1e-09,3.33066907387547e-16,1,1.39698215572973e-13,3.36758741277803e-12,9.04245462311357e-10,0.322150258844954,317.979940717359,0.250000237684806,2.03209758694891,1,0
1e-11,1.55819801506141e-12,0,1.39698215572973e-13,3.36758741277803e-12,9.04245462311357e-10,0.322150259163893,317.979940717372,0.250000237684806,2.03209758694891,1,0
1e-13,1.57385215970862e-12,0,1.39698215572973e-13,3.36758741277803e-12,9.04245462311357e-10,0.322150259167083,317.979940717373,0.250000237684806,2.03209758694891,1,0
1e-19,1.57396318201108e-12,0,1.39698215572973e-13,3.36758741277803e-12,9.04245462311357e-10,0.322150259167116,317.979940717372,0.250000237684806,2.03209758694891,1,0
