t,ResidualInf,NewtonSteps,QuadL2Indicator,QuadH1Indicator,QuadH2Indicator,JacobianSigmaMin,JacobianCond,HessianLambdaMin,HessianLambdaMax,HessianPSDRatio,HessianIndefRatio
1,0,0,0.00579627919574015,0.0316142776752596,0.282995825049308,1.59539089690847e-05,24228.6979345049,-0.183038736787446,2.79852929850703,0.996539792387543,0.00346020761245675
0.1,1.07721306968862e-11,3,1.62245364392893e-05,7.24129611960913e-05,0.000330447027496997,0.358056184920007,228.056137403291,0.249935313498562,2.03047520328896,1,0
0.001,3.33066907387547e-16,2,1.45703871951852e-07,6.50329859938189e-07,2.96808400561144e-06,0.397447932031717,228.049084049215,0.250000515755616,2.03047951370777,1,0
1e-05,6.13509243407862e-13,1,1.45561210486781e-09,6.49693520160618e-09,2.96620445423343e-08,0.397841849389404,228.04902078075,0.250000374403389,2.03047955163147,1,0
1e-07,1.99493199737333e-16,1,1.45492321085603e-11,6.49465042707403e-11,7.22405285087088e-10,0.397845788563552,228.049020148355,0.250000368574558,2.03047955201029,1,0
1e-09,2.22044604925031e-16,1,1.40032111747055e-13,1.1839060778361e-12,4.39895379665355e-10,0.397845827955289,228.049020142034,0.25000036851624,2.03047955201408,1,0
1e-11,1.55875312657372e-12,0,1.40032111747055e-13,1.1839060778361e-12,4.39895379665355e-10,0.397845828349177,228.049020142046,0.25000036851624,2.03047955201408,1,0
1e-13,1.57440727122093e-12,0,1.40032111747055e-13,1.1839060778361e-12,4.39895379665355e-10,0.397845828353116,228.049020142047,0.25000036851624,2.03047955201408,1,0
1e-17,1.5745182935234e-12,0,1.40032111747055e-13,1.1839060778361e-12,4.39895379665355e-10,0.397845828353154,228.049020142047,0.25000036851624,2.03047955201408,1,0
