t,ResidualInf,NewtonSteps,GridL2Indicator,FDH1Indicator,FDH2Indicator,JacobianSigmaMin,JacobianCond,HessianLambdaMin,HessianLambdaMax,HessianPSDRatio,HessianIndefRatio
1,0,0,2.14784137688958e-16,1.73417459096341e-14,2.1971578413156e-12,6.76427114401531e-05,5714.47289821501,0.25001269558893,3.23766979889295,1,0
0.1,1.77635683940025e-15,1,5.2845853783471e-14,1.35143105868467e-12,7.40143050338004e-11,0.628484383973816,225.181652458931,0.250012695586182,3.23766979915699,1,0
0.001,3.5527136788005e-15,0,5.2845853783471e-14,1.35143105868467e-12,7.40143050338004e-11,0.697629306273334,225.181439697524,0.250012695586182,3.23766979915699,1,0
1e-05,3.5527136788005e-15,0,5.2845853783471e-14,1.35143105868467e-12,7.40143050338004e-11,0.698320755495385,225.181437783969,0.250012695586182,3.23766979915699,1,0
1e-07,3.5527136788005e-15,0,5.2845853783471e-14,1.35143105868467e-12,7.40143050338004e-11,0.698327669987603,225.181437764854,0.250012695586182,3.23766979915699,1,0
1e-09,3.5527136788005e-15,0,5.2845853783471e-14,1.35143105868467e-12,7.40143050338004e-11,0.698327739132528,225.181437764662,0.250012695586182,3.23766979915699,1,0
1e-11,3.5527136788005e-15,0,5.2845853783471e-14,1.35143105868467e-12,7.40143050338004e-11,0.698327739823975,225.181437764661,0.250012695586182,3.23766979915699,1,0
1e-13,3.5527136788005e-15,0,5.2845853783471e-14,1.35143105868467e-12,7.40143050338004e-11,0.698327739830892,225.18143776466,0.250012695586182,3.23766979915699,1,0
