t,ResidualInf,NewtonSteps,GridL2Indicator,FDH1Indicator,FDH2Indicator,ContL2Indicator,ContH1Indicator,JacobianSigmaMin,JacobianCond,HessianLambdaMin,HessianLambdaMax,HessianPSDRatio,HessianIndefRatio
1,0,0,0.00579627884418953,0.0324325544054812,0.279789770616778,0.00579627919574014,0.0316142776752607,1.59539089690847e-05,24228.6979345049,-0.183038736787446,2.79852929850703,0.996539792387543,0.00346020761245675
0.1,2.22044604925031e-16,4,1.62245364564537e-05,7.30203727001734e-05,0.000332737500891237,1.62245364482182e-05,7.24129612550267e-05,0.358056184938908,228.056137392073,0.249935313365506,2.03047529577019,1,0
0.001,3.33066907387547e-16,2,1.45703872000661e-07,6.55786452394286e-07,2.98864792305912e-06,1.45703871959003e-07,6.5032985786941e-07,0.397447932031717,228.049084049214,0.250000515755616,2.03047951370777,1,0
1e-05,2.4980018054066e-16,2,1.4555486005796e-09,6.551123805994e-09,2.98586483333805e-08,1.45554863360864e-09,6.49665214676316e-09,0.397841849389978,228.049020780392,0.250000374406625,2.03047955163144,1,0
1e-07,1.38777878078145e-16,1,1.45491984668357e-11,6.54536814409144e-11,3.13506318178373e-10,1.45492315021639e-11,6.49479763165964e-11,0.39784578856355,228.049020148356,0.250000368574553,2.03047955201029,1,0
1e-09,3.33066907387547e-16,1,1.39997433677461e-13,1.15223935935231e-12,8.77624786229142e-11,1.40037715792731e-13,1.17426050942391e-12,0.397845827955288,228.049020142035,0.250000368516236,2.03047955201408,1,0
1e-11,2.22044604925031e-16,1,1.43548216434799e-14,9.9161596048401e-13,8.76615105061937e-11,1.439433661554e-14,9.95002324364805e-13,0.397845828349206,228.049020141971,0.250000368515657,2.03047955201412,1,0
1e-13,1.11022302462516e-16,1,1.48900970341866e-14,9.91933463121357e-13,8.76449486656032e-11,1.49270209802772e-14,9.95141214649594e-13,0.397845828353142,228.049020141972,0.250000368515641,2.03047955201412,1,0
1e-17,2.22044604925031e-16,0,1.48900970341866e-14,9.91933463121357e-13,8.76449486656032e-11,1.49270209802772e-14,9.95141214649594e-13,0.397845828353183,228.049020141972,0.250000368515641,2.03047955201412,1,0
