t,ResidualInf,NewtonSteps,QuadL2Indicator,QuadH1Indicator,QuadH2Indicator,JacobianSigmaMin,JacobianCond,HessianLambdaMin,HessianLambdaMax,HessianPSDRatio,HessianIndefRatio
1,0,0,0.00579627919386542,0.0316142805329164,0.283115248286099,5.52877998620791e-07,699146.000113604,-0.453558994085398,3.07551061305345,0.996097814776275,0.00390218522372529
0.1,2.01916415403674e-11,3,1.62245365226675e-05,7.24129615615455e-05,0.000330446955713855,0.113020250382949,1385.21233326648,0.249934301742909,2.03619490772191,1,0
0.001,6.66133814775094e-16,2,1.45703955914982e-07,6.50330224328941e-07,2.96796843127309e-06,0.125453641568901,1385.17616377556,0.249999522889107,2.03619819915565,1,0
1e-05,6.14730488734949e-13,1,1.45569617203309e-09,6.4973110171085e-09,2.99892636010956e-08,0.12557797544405,1385.17583923241,0.250000038048233,2.03619821086332,1,0
1e-07,7.7715611723761e-16,1,1.4633866028113e-11,6.60214110915706e-11,4.65793294413242e-09,0.125579218782965,1385.17583598837,0.250000032221082,2.03619821098028,1,0
1e-09,6.66133814775094e-16,1,2.65137139987348e-13,9.84433287394163e-12,5.02259079131835e-09,0.125579231216357,1385.1758359559,0.250000032162847,2.03619821098144,1,0
1e-11,1.55919721578357e-12,0,2.65137139987348e-13,9.84433287394163e-12,5.02259079131835e-09,0.125579231340681,1385.17583595592,0.250000032162847,2.03619821098144,1,0
1e-13,1.57485136043078e-12,0,2.65137139987348e-13,9.84433287394163e-12,5.02259079131835e-09,0.125579231341924,1385.17583595592,0.250000032162847,2.03619821098144,1,0
1e-31,1.57496238273325e-12,0,2.65137139987348e-13,9.84433287394163e-12,5.02259079131835e-09,0.125579231341937,1385.17583595592,0.250000032162847,2.03619821098144,1,0
