t,ResidualInf,NewtonSteps,QuadL2Indicator,QuadH1Indicator,QuadH2Indicator,JacobianSigmaMin,JacobianCond,HessianLambdaMin,HessianLambdaMax,HessianPSDRatio,HessianIndefRatio
1,0,0,0.0057962794420414,0.0316141959339928,0.282389003434176,0.000162283882184732,2381.89052464571,0.0029548866181075,2.61810575265003,1,0
0.1,3.58340615105478e-12,3,1.62245664854161e-05,7.24130935009522e-05,0.000330444167169284,0.805641872800314,62.8966173855301,0.249938434718187,2.02242409727116,1,0
0.001,2.22044604925031e-16,2,1.45733917557431e-07,6.50462524384224e-07,2.96682169476723e-06,0.894293700535387,62.894471474254,0.250002007215429,2.02243249641202,1,0
1e-05,6.13731288012787e-13,1,1.48585213964887e-09,6.67478329025578e-09,6.08665317652517e-08,0.895180218659855,62.8944522261442,0.250001423023247,2.02243257187725,1,0
1e-07,2.35922392732846e-16,1,5.07210901682284e-11,8.03897682239067e-10,5.41009227104723e-08,0.89518908384241,62.8944520337579,0.25000141718992,2.02243257263108,1,0
1e-09,1.33682127867463e-16,1,3.86668052317544e-11,7.90587656377563e-10,5.41012852347705e-08,0.895189172494224,62.8944520318349,0.250001417131569,2.02243257263862,1,0
1e-11,1.55864210427126e-12,0,3.86668052317544e-11,7.90587656377563e-10,5.41012852347705e-08,0.895189173380697,62.8944520318403,0.250001417131569,2.02243257263862,1,0
