t,ResidualInf,NewtonSteps,QuadL2Indicator,QuadH1Indicator,QuadH2Indicator,JacobianSigmaMin,JacobianCond,HessianLambdaMin,HessianLambdaMax,HessianPSDRatio,HessianIndefRatio
1,0,0,0.00579627734057257,0.0316138463762687,0.281477986220772,0.000450548171920184,857.938086878086,0.0797806071823566,2.56614443567832,1,0
0.1,1.00749270037781e-12,3,1.62291376674089e-05,7.24332644525868e-05,0.000330336348194514,1.15904395834685,35.1086090545593,0.249931164147085,2.02240707048009,1,0
0.001,2.55351295663786e-15,2,1.50352373423826e-07,6.77437135933664e-07,5.33282538382366e-06,1.28661902717367,35.1072551026777,0.249996427240607,2.02241618349271,1,0
1e-05,6.12287998080774e-13,1,7.14056846454462e-09,9.98531153215865e-08,4.51698454253159e-06,1.28789477779422,35.1072429538202,0.249997011684476,2.02241626543417,1,0
1e-07,7.7715611723761e-16,1,5.96730811869324e-09,9.83263426787059e-08,4.5177392639888e-06,1.28790753530228,35.1072428323991,0.249997017520817,2.02241626625271,1,0
1e-09,7.7715611723761e-16,1,5.95616974402172e-09,9.83130800214416e-08,4.51774766565682e-06,1.28790766287734,35.1072428311855,0.249997017579204,2.02241626626089,1,0
