t,ResidualInf,NewtonSteps,QuadL2Indicator,QuadH1Indicator,QuadH2Indicator,JacobianSigmaMin,JacobianCond,HessianLambdaMin,HessianLambdaMax,HessianPSDRatio,HessianIndefRatio
1,0,0,0.00579574243671336,0.0316070947356978,0.278418715762601,0.00153153333167688,252.38808853063,0.181980054152859,2.48432891509812,1,0
0.1,1.14495912750812e-12,3,1.68019692097935e-05,7.54621952728437e-05,0.000420375722645701,1.80714984818805,17.1852519289784,0.249570263787897,2.02152129605974,1,0
0.001,2.22044604925031e-16,2,8.64224605282054e-07,9.55338209145727e-06,0.000262923756118865,2.00620974775933,17.184287316619,0.24963554227421,2.02153296091886,1,0
1e-05,6.13620265710324e-13,1,7.49047303677452e-07,9.36019719685926e-06,0.000262932910925602,2.00820034709572,17.1842786529245,0.249636126905366,2.02153306584039,1,0
1e-07,1.25008510487579e-16,1,7.47947540944197e-07,9.35847065800156e-06,0.000262933156309375,2.00822025309175,17.1842785663499,0.249636132743974,2.02153306688846,1,0
