t,ResidualInf,NewtonSteps,GridL2Indicator,FDH1Indicator,FDH2Indicator,JacobianSigmaMin,JacobianCond,HessianLambdaMin,HessianLambdaMax,HessianPSDRatio,HessianIndefRatio
1,0,0,0.000228572664134741,0.00148311422195829,0.0185540843969467,3.86765702932243e-07,999422.747042953,0.228290210247455,0.412862031922411,1,0
0.1,1.07552855510562e-16,3,1.06613892976174e-06,4.87317629688333e-06,2.35361325834866e-05,0.0991560666759797,783.798216646245,0.249996347464105,0.399810212806855,1,0
0.001,2.22044604925031e-16,2,9.55555303234168e-09,4.36852535937052e-08,2.1112399171704e-07,0.110063336915548,783.801252424809,0.2499999673341,0.399804015949862,1,0
1e-05,2.72004641033163e-15,1,9.5476628642156e-11,4.36543316673977e-10,2.11590894518638e-09,0.110172409614722,783.801280065433,0.24999999968866,0.39980396042699,1,0
1e-07,4.44089209850063e-16,1,9.7469732489833e-13,4.63140255055822e-12,1.49509139335816e-10,0.110173500341713,783.801280341589,0.249999999906167,0.399803959872369,1,0
1e-09,6.06305591933857e-17,1,3.76748391178154e-14,1.09138024681402e-12,1.47778204894283e-10,0.110173511248984,783.801280344346,0.249999999906172,0.399803959866827,1,0
1e-11,2.22044604925031e-16,1,3.08496354216516e-14,1.0848772601592e-12,1.47764283078448e-10,0.110173511358056,783.801280344373,0.249999999906174,0.399803959866769,1,0
1e-13,8.32667268468867e-16,0,3.08496354216516e-14,1.0848772601592e-12,1.47764283078448e-10,0.110173511359147,783.801280344372,0.249999999906174,0.399803959866769,1,0
1e-33,8.32667268468867e-16,0,3.08496354216516e-14,1.0848772601592e-12,1.47764283078448e-10,0.110173511359159,783.801280344368,0.249999999906174,0.399803959866769,1,0
