t,ResidualInf,NewtonSteps,GridL2Indicator,FDH1Indicator,FDH2Indicator,ContL2Indicator,ContH1Indicator,JacobianSigmaMin,JacobianCond,HessianLambdaMin,HessianLambdaMax,HessianPSDRatio,HessianIndefRatio
1,0,0,1.00049313816798e-06,6.75873800004018e-06,5.95813885083713e-05,1.00049317937686e-06,6.64566750765687e-06,0.0566893424036281,6.3504,0.00993393305936202,0.0121857702173063,1,0
0.1,1.66967134562768e-17,2,1.31759662018246e-06,5.96603362640684e-06,2.79197603513247e-05,1.31759662652943e-06,5.89477409069615e-06,0.183307742739643,1.54344649527751,0.00995067108457063,0.0121692526281199,1,0
0.001,2.16840434497101e-19,2,1.05498922533296e-06,4.77562399377603e-06,2.23181822666151e-05,1.05498923038972e-06,4.71860605237722e-06,0.209756791983856,1.57831622475015,0.0099516976069298,0.0121682906275196,1,0
