t,ResidualInf,NewtonSteps,GridL2Indicator,FDH1Indicator,FDH2Indicator,JacobianSigmaMin,JacobianCond,HessianLambdaMin,HessianLambdaMax,HessianPSDRatio,HessianIndefRatio
1,0,0,0.0350470428050149,0.208605203117377,1.99535004799091,8.66125669047738e-06,44628.9095335929,-3.06172101964488,6.11256801388899,0.739612188365651,0.260387811634349
